number_sta,lat,lon,date,dd,ff,precip,hu,t,heure,minute,seconde,heure_complete
38548001,45.08,5.56,2016-01-01 20:12:00,190.0,5.1,0.0,66.0,281.75,20,12,0,0 days 20:12:00
74042003,46.07,6.38,2016-01-01 20:12:00,0.0,0.0,0.0,96.0,279.45,20,12,0,0 days 20:12:00
83148002,43.39,6.53,2016-01-01 20:12:00,80.0,4.5,0.0,95.0,281.35,20,12,0,0 days 20:12:00
84025001,43.88,5.16,2016-01-01 20:12:00,60.0,3.5,0.0,75.0,284.25,20,12,0,0 days 20:12:00
7187001,44.61,4.24,2016-01-01 20:18:00,150.0,8.6,0.0,100.0,278.95,20,18,0,0 days 20:18:00
15122002,44.73,2.17,2016-01-01 20:18:00,110.0,2.7,0.0,85.0,282.35,20,18,0,0 days 20:18:00
19164001,45.7,2.06,2016-01-01 20:18:00,150.0,6.2,0.0,88.0,280.35,20,18,0,0 days 20:18:00
26321003,44.55,5.28,2016-01-01 20:18:00,210.0,1.1,0.0,89.0,281.25,20,18,0,0 days 20:18:00
34209002,43.32,3.35,2016-01-01 20:18:00,110.0,5.2,0.0,86.0,287.25,20,18,0,0 days 20:18:00
38191002,45.09,6.09,2016-01-01 20:18:00,90.0,2.0,0.0,74.0,271.75,20,18,0,0 days 20:18:00
38548001,45.08,5.56,2016-01-01 20:18:00,200.0,5.3,0.0,67.0,281.65,20,18,0,0 days 20:18:00
74042003,46.07,6.38,2016-01-01 20:18:00,0.0,0.0,0.0,96.0,279.45,20,18,0,0 days 20:18:00
83148002,43.39,6.53,2016-01-01 20:18:00,80.0,4.3,0.0,95.0,281.35,20,18,0,0 days 20:18:00
84025001,43.88,5.16,2016-01-01 20:18:00,60.0,3.8,0.0,76.0,284.25,20,18,0,0 days 20:18:00
7187001,44.61,4.24,2016-01-01 20:24:00,150.0,8.5,0.0,100.0,278.95,20,24,0,0 days 20:24:00
15122002,44.73,2.17,2016-01-01 20:24:00,110.0,2.8,0.0,85.0,282.45,20,24,0,0 days 20:24:00
19164001,45.7,2.06,2016-01-01 20:24:00,150.0,6.0,0.0,87.0,280.35,20,24,0,0 days 20:24:00
26321003,44.55,5.28,2016-01-01 20:24:00,210.0,1.0,0.0,90.0,281.05,20,24,0,0 days 20:24:00
34209002,43.32,3.35,2016-01-01 20:24:00,110.0,4.7,0.0,86.0,287.25,20,24,0,0 days 20:24:00
38191002,45.09,6.09,2016-01-01 20:24:00,60.0,1.6,0.0,72.0,272.05,20,24,0,0 days 20:24:00
38548001,45.08,5.56,2016-01-01 20:24:00,200.0,6.4,0.0,68.0,281.55,20,24,0,0 days 20:24:00
74042003,46.07,6.38,2016-01-01 20:24:00,110.0,0.5,0.0,96.0,279.45,20,24,0,0 days 20:24:00
83148002,43.39,6.53,2016-01-01 20:24:00,90.0,4.1,0.0,95.0,281.35,20,24,0,0 days 20:24:00
84025001,43.88,5.16,2016-01-01 20:24:00,60.0,3.6,0.0,76.0,284.15,20,24,0,0 days 20:24:00
7187001,44.61,4.24,2016-01-01 20:30:00,150.0,8.2,0.2,100.0,278.95,20,30,0,0 days 20:30:00
15122002,44.73,2.17,2016-01-01 20:30:00,110.0,2.9,0.0,85.0,282.45,20,30,0,0 days 20:30:00
19164001,45.7,2.06,2016-01-01 20:30:00,160.0,5.0,0.0,88.0,280.25,20,30,0,0 days 20:30:00
26321003,44.55,5.28,2016-01-01 20:30:00,200.0,0.9,0.0,90.0,281.05,20,30,0,0 days 20:30:00
34209002,43.32,3.35,2016-01-01 20:30:00,120.0,4.8,0.0,86.0,287.35,20,30,0,0 days 20:30:00
38191002,45.09,6.09,2016-01-01 20:30:00,40.0,1.3,0.0,73.0,272.25,20,30,0,0 days 20:30:00
38548001,45.08,5.56,2016-01-01 20:30:00,210.0,6.2,0.0,71.0,281.15,20,30,0,0 days 20:30:00
74042003,46.07,6.38,2016-01-01 20:30:00,0.0,0.0,0.0,97.0,279.35,20,30,0,0 days 20:30:00
83148002,43.39,6.53,2016-01-01 20:30:00,90.0,4.5,0.0,95.0,281.45,20,30,0,0 days 20:30:00
84025001,43.88,5.16,2016-01-01 20:30:00,60.0,3.6,0.0,76.0,284.15,20,30,0,0 days 20:30:00
7187001,44.61,4.24,2016-01-01 20:36:00,150.0,7.8,0.4,100.0,278.95,20,36,0,0 days 20:36:00
15122002,44.73,2.17,2016-01-01 20:36:00,110.0,2.2,0.0,84.0,282.45,20,36,0,0 days 20:36:00
19164001,45.7,2.06,2016-01-01 20:36:00,150.0,4.7,0.0,88.0,280.35,20,36,0,0 days 20:36:00
26321003,44.55,5.28,2016-01-01 20:36:00,200.0,1.2,0.0,91.0,280.95,20,36,0,0 days 20:36:00
34209002,43.32,3.35,2016-01-01 20:36:00,120.0,5.3,0.0,85.0,287.35,20,36,0,0 days 20:36:00
38191002,45.09,6.09,2016-01-01 20:36:00,360.0,1.1,0.0,70.0,272.65,20,36,0,0 days 20:36:00
38548001,45.08,5.56,2016-01-01 20:36:00,210.0,4.5,0.0,72.0,280.85,20,36,0,0 days 20:36:00
74042003,46.07,6.38,2016-01-01 20:36:00,0.0,0.0,0.0,97.0,279.45,20,36,0,0 days 20:36:00
83148002,43.39,6.53,2016-01-01 20:36:00,90.0,4.2,0.0,95.0,281.45,20,36,0,0 days 20:36:00
84025001,43.88,5.16,2016-01-01 20:36:00,70.0,2.8,0.0,78.0,283.95,20,36,0,0 days 20:36:00
7187001,44.61,4.24,2016-01-01 20:42:00,150.0,7.5,0.2,100.0,278.95,20,42,0,0 days 20:42:00
15122002,44.73,2.17,2016-01-01 20:42:00,110.0,2.4,0.0,84.0,282.45,20,42,0,0 days 20:42:00
19164001,45.7,2.06,2016-01-01 20:42:00,150.0,5.5,0.0,87.0,280.45,20,42,0,0 days 20:42:00
26321003,44.55,5.28,2016-01-01 20:42:00,200.0,1.3,0.0,92.0,280.85,20,42,0,0 days 20:42:00
34209002,43.32,3.35,2016-01-01 20:42:00,110.0,5.0,0.0,85.0,287.35,20,42,0,0 days 20:42:00
38191002,45.09,6.09,2016-01-01 20:42:00,360.0,1.1,0.0,69.0,272.55,20,42,0,0 days 20:42:00
38548001,45.08,5.56,2016-01-01 20:42:00,210.0,4.4,0.0,72.0,280.95,20,42,0,0 days 20:42:00
74042003,46.07,6.38,2016-01-01 20:42:00,70.0,0.5,0.0,97.0,279.35,20,42,0,0 days 20:42:00
83148002,43.39,6.53,2016-01-01 20:42:00,90.0,4.2,0.0,95.0,281.35,20,42,0,0 days 20:42:00
84025001,43.88,5.16,2016-01-01 20:42:00,70.0,2.6,0.0,79.0,283.85,20,42,0,0 days 20:42:00
7187001,44.61,4.24,2016-01-01 20:48:00,150.0,8.3,0.4,100.0,278.95,20,48,0,0 days 20:48:00
15122002,44.73,2.17,2016-01-01 20:48:00,110.0,2.3,0.0,85.0,282.45,20,48,0,0 days 20:48:00
19164001,45.7,2.06,2016-01-01 20:48:00,160.0,5.2,0.0,87.0,280.35,20,48,0,0 days 20:48:00
26321003,44.55,5.28,2016-01-01 20:48:00,210.0,1.4,0.0,90.0,280.85,20,48,0,0 days 20:48:00
34209002,43.32,3.35,2016-01-01 20:48:00,110.0,4.8,0.0,85.0,287.35,20,48,0,0 days 20:48:00
38191002,45.09,6.09,2016-01-01 20:48:00,20.0,1.0,0.0,70.0,272.55,20,48,0,0 days 20:48:00
38548001,45.08,5.56,2016-01-01 20:48:00,210.0,5.0,0.0,73.0,280.95,20,48,0,0 days 20:48:00
74042003,46.07,6.38,2016-01-01 20:48:00,60.0,0.5,0.0,97.0,279.35,20,48,0,0 days 20:48:00
83148002,43.39,6.53,2016-01-01 20:48:00,100.0,4.5,0.0,95.0,281.35,20,48,0,0 days 20:48:00
84025001,43.88,5.16,2016-01-01 20:48:00,80.0,2.7,0.0,79.0,283.85,20,48,0,0 days 20:48:00
7187001,44.61,4.24,2016-01-01 20:54:00,150.0,7.8,0.2,100.0,279.05,20,54,0,0 days 20:54:00
15122002,44.73,2.17,2016-01-01 20:54:00,110.0,2.4,0.0,85.0,282.45,20,54,0,0 days 20:54:00
19164001,45.7,2.06,2016-01-01 20:54:00,160.0,4.2,0.0,87.0,280.35,20,54,0,0 days 20:54:00
26321003,44.55,5.28,2016-01-01 20:54:00,210.0,1.2,0.0,92.0,280.85,20,54,0,0 days 20:54:00
34209002,43.32,3.35,2016-01-01 20:54:00,110.0,5.0,0.0,85.0,287.45,20,54,0,0 days 20:54:00
38191002,45.09,6.09,2016-01-01 20:54:00,350.0,1.0,0.0,71.0,272.65,20,54,0,0 days 20:54:00
38548001,45.08,5.56,2016-01-01 20:54:00,210.0,5.0,0.0,72.0,281.05,20,54,0,0 days 20:54:00
74042003,46.07,6.38,2016-01-01 20:54:00,0.0,0.0,0.0,97.0,279.35,20,54,0,0 days 20:54:00
83148002,43.39,6.53,2016-01-01 20:54:00,90.0,4.2,0.0,96.0,281.25,20,54,0,0 days 20:54:00
84025001,43.88,5.16,2016-01-01 20:54:00,80.0,3.3,0.0,78.0,283.95,20,54,0,0 days 20:54:00
7187001,44.61,4.24,2016-01-01 21:00:00,150.0,7.5,0.0,100.0,279.05,21,0,0,0 days 21:00:00
15122002,44.73,2.17,2016-01-01 21:00:00,110.0,2.6,0.0,84.0,282.45,21,0,0,0 days 21:00:00
19164001,45.7,2.06,2016-01-01 21:00:00,170.0,2.9,0.0,86.0,280.35,21,0,0,0 days 21:00:00
26321003,44.55,5.28,2016-01-01 21:00:00,210.0,1.4,0.0,92.0,280.75,21,0,0,0 days 21:00:00
34209002,43.32,3.35,2016-01-01 21:00:00,110.0,5.3,0.0,85.0,287.35,21,0,0,0 days 21:00:00
38191002,45.09,6.09,2016-01-01 21:00:00,340.0,1.5,0.0,68.0,272.85,21,0,0,0 days 21:00:00
38548001,45.08,5.56,2016-01-01 21:00:00,190.0,3.9,0.0,73.0,280.75,21,0,0,0 days 21:00:00
74042003,46.07,6.38,2016-01-01 21:00:00,0.0,0.0,0.0,97.0,279.35,21,0,0,0 days 21:00:00
83148002,43.39,6.53,2016-01-01 21:00:00,80.0,4.1,0.0,96.0,281.15,21,0,0,0 days 21:00:00
84025001,43.88,5.16,2016-01-01 21:00:00,80.0,3.7,0.0,78.0,283.95,21,0,0,0 days 21:00:00
7187001,44.61,4.24,2016-01-01 21:06:00,150.0,7.7,0.2,100.0,279.05,21,6,0,0 days 21:06:00
15122002,44.73,2.17,2016-01-01 21:06:00,90.0,3.3,0.0,84.0,282.55,21,6,0,0 days 21:06:00
19164001,45.7,2.06,2016-01-01 21:06:00,170.0,2.4,0.0,85.0,280.45,21,6,0,0 days 21:06:00
26321003,44.55,5.28,2016-01-01 21:06:00,200.0,1.3,0.0,93.0,280.75,21,6,0,0 days 21:06:00
34209002,43.32,3.35,2016-01-01 21:06:00,110.0,4.7,0.0,85.0,287.35,21,6,0,0 days 21:06:00
38191002,45.09,6.09,2016-01-01 21:06:00,330.0,1.5,0.0,68.0,273.05,21,6,0,0 days 21:06:00
38548001,45.08,5.56,2016-01-01 21:06:00,180.0,3.4,0.0,74.0,280.45,21,6,0,0 days 21:06:00
74042003,46.07,6.38,2016-01-01 21:06:00,0.0,0.0,0.0,97.0,279.35,21,6,0,0 days 21:06:00
83148002,43.39,6.53,2016-01-01 21:06:00,70.0,4.0,0.0,96.0,281.05,21,6,0,0 days 21:06:00
84025001,43.88,5.16,2016-01-01 21:06:00,80.0,3.4,0.0,79.0,283.85,21,6,0,0 days 21:06:00
7187001,44.61,4.24,2016-01-01 21:12:00,150.0,7.5,0.2,100.0,279.05,21,12,0,0 days 21:12:00
15122002,44.73,2.17,2016-01-01 21:12:00,100.0,2.8,0.0,84.0,282.45,21,12,0,0 days 21:12:00
19164001,45.7,2.06,2016-01-01 21:12:00,160.0,2.8,0.0,84.0,280.65,21,12,0,0 days 21:12:00
26321003,44.55,5.28,2016-01-01 21:12:00,190.0,1.1,0.0,92.0,280.75,21,12,0,0 days 21:12:00
34209002,43.32,3.35,2016-01-01 21:12:00,110.0,4.8,0.0,86.0,287.35,21,12,0,0 days 21:12:00
38191002,45.09,6.09,2016-01-01 21:12:00,340.0,1.9,0.0,67.0,273.45,21,12,0,0 days 21:12:00
38548001,45.08,5.56,2016-01-01 21:12:00,200.0,2.9,0.0,75.0,280.35,21,12,0,0 days 21:12:00
74042003,46.07,6.38,2016-01-01 21:12:00,0.0,0.0,0.0,97.0,279.45,21,12,0,0 days 21:12:00
83148002,43.39,6.53,2016-01-01 21:12:00,70.0,3.9,0.0,97.0,281.05,21,12,0,0 days 21:12:00
84025001,43.88,5.16,2016-01-01 21:12:00,80.0,3.4,0.0,78.0,283.95,21,12,0,0 days 21:12:00
7187001,44.61,4.24,2016-01-01 21:18:00,150.0,8.1,0.2,100.0,279.05,21,18,0,0 days 21:18:00
15122002,44.73,2.17,2016-01-01 21:18:00,110.0,2.5,0.0,85.0,282.45,21,18,0,0 days 21:18:00
19164001,45.7,2.06,2016-01-01 21:18:00,180.0,3.4,0.0,82.0,280.95,21,18,0,0 days 21:18:00
26321003,44.55,5.28,2016-01-01 21:18:00,190.0,1.2,0.0,93.0,280.75,21,18,0,0 days 21:18:00
34209002,43.32,3.35,2016-01-01 21:18:00,110.0,5.0,0.0,85.0,287.35,21,18,0,0 days 21:18:00
38191002,45.09,6.09,2016-01-01 21:18:00,10.0,2.9,0.0,69.0,272.85,21,18,0,0 days 21:18:00
38548001,45.08,5.56,2016-01-01 21:18:00,240.0,2.8,0.0,76.0,280.15,21,18,0,0 days 21:18:00
74042003,46.07,6.38,2016-01-01 21:18:00,0.0,0.0,0.0,97.0,279.45,21,18,0,0 days 21:18:00
83148002,43.39,6.53,2016-01-01 21:18:00,70.0,4.2,0.0,97.0,280.95,21,18,0,0 days 21:18:00
84025001,43.88,5.16,2016-01-01 21:18:00,80.0,3.7,0.0,78.0,283.95,21,18,0,0 days 21:18:00
7187001,44.61,4.24,2016-01-01 21:24:00,150.0,7.9,0.4,100.0,279.05,21,24,0,0 days 21:24:00
15122002,44.73,2.17,2016-01-01 21:24:00,100.0,2.5,0.0,84.0,282.45,21,24,0,0 days 21:24:00
19164001,45.7,2.06,2016-01-01 21:24:00,190.0,4.0,0.0,81.0,281.05,21,24,0,0 days 21:24:00
26321003,44.55,5.28,2016-01-01 21:24:00,210.0,1.1,0.0,92.0,280.75,21,24,0,0 days 21:24:00
34209002,43.32,3.35,2016-01-01 21:24:00,110.0,4.6,0.0,86.0,287.35,21,24,0,0 days 21:24:00
38191002,45.09,6.09,2016-01-01 21:24:00,20.0,3.5,0.0,68.0,273.15,21,24,0,0 days 21:24:00
38548001,45.08,5.56,2016-01-01 21:24:00,200.0,3.9,0.0,72.0,280.65,21,24,0,0 days 21:24:00
74042003,46.07,6.38,2016-01-01 21:24:00,0.0,0.0,0.0,97.0,279.45,21,24,0,0 days 21:24:00
83148002,43.39,6.53,2016-01-01 21:24:00,70.0,4.3,0.0,97.0,280.95,21,24,0,0 days 21:24:00
84025001,43.88,5.16,2016-01-01 21:24:00,80.0,3.6,0.0,78.0,283.95,21,24,0,0 days 21:24:00
7187001,44.61,4.24,2016-01-01 21:30:00,150.0,7.7,0.0,100.0,279.05,21,30,0,0 days 21:30:00
15122002,44.73,2.17,2016-01-01 21:30:00,110.0,1.9,0.0,85.0,282.45,21,30,0,0 days 21:30:00
19164001,45.7,2.06,2016-01-01 21:30:00,180.0,4.5,0.0,79.0,281.25,21,30,0,0 days 21:30:00
26321003,44.55,5.28,2016-01-01 21:30:00,200.0,1.1,0.0,90.0,280.85,21,30,0,0 days 21:30:00
34209002,43.32,3.35,2016-01-01 21:30:00,110.0,4.3,0.0,86.0,287.25,21,30,0,0 days 21:30:00
38191002,45.09,6.09,2016-01-01 21:30:00,30.0,2.7,0.0,64.0,273.65,21,30,0,0 days 21:30:00
38548001,45.08,5.56,2016-01-01 21:30:00,160.0,7.6,0.0,69.0,281.35,21,30,0,0 days 21:30:00
74042003,46.07,6.38,2016-01-01 21:30:00,40.0,1.0,0.0,97.0,279.45,21,30,0,0 days 21:30:00
83148002,43.39,6.53,2016-01-01 21:30:00,70.0,5.1,0.0,97.0,280.95,21,30,0,0 days 21:30:00
84025001,43.88,5.16,2016-01-01 21:30:00,70.0,3.2,0.0,78.0,283.95,21,30,0,0 days 21:30:00
7187001,44.61,4.24,2016-01-01 21:36:00,150.0,7.8,0.2,100.0,279.15,21,36,0,0 days 21:36:00
15122002,44.73,2.17,2016-01-01 21:36:00,110.0,2.1,0.0,85.0,282.55,21,36,0,0 days 21:36:00
19164001,45.7,2.06,2016-01-01 21:36:00,180.0,4.8,0.0,78.0,281.35,21,36,0,0 days 21:36:00
26321003,44.55,5.28,2016-01-01 21:36:00,190.0,1.1,0.0,87.0,281.05,21,36,0,0 days 21:36:00
34209002,43.32,3.35,2016-01-01 21:36:00,110.0,4.5,0.0,86.0,287.25,21,36,0,0 days 21:36:00
38191002,45.09,6.09,2016-01-01 21:36:00,70.0,1.2,0.0,62.0,273.85,21,36,0,0 days 21:36:00
38548001,45.08,5.56,2016-01-01 21:36:00,160.0,9.1,0.0,67.0,281.55,21,36,0,0 days 21:36:00
74042003,46.07,6.38,2016-01-01 21:36:00,30.0,0.9,0.0,97.0,279.45,21,36,0,0 days 21:36:00
83148002,43.39,6.53,2016-01-01 21:36:00,70.0,5.5,0.0,97.0,280.95,21,36,0,0 days 21:36:00
84025001,43.88,5.16,2016-01-01 21:36:00,80.0,2.9,0.0,78.0,283.95,21,36,0,0 days 21:36:00
7187001,44.61,4.24,2016-01-01 21:42:00,150.0,8.0,0.2,100.0,279.15,21,42,0,0 days 21:42:00
15122002,44.73,2.17,2016-01-01 21:42:00,100.0,2.7,0.0,85.0,282.65,21,42,0,0 days 21:42:00
19164001,45.7,2.06,2016-01-01 21:42:00,180.0,5.4,0.0,80.0,281.35,21,42,0,0 days 21:42:00
26321003,44.55,5.28,2016-01-01 21:42:00,180.0,1.2,0.0,86.0,281.25,21,42,0,0 days 21:42:00
34209002,43.32,3.35,2016-01-01 21:42:00,110.0,4.9,0.0,86.0,287.35,21,42,0,0 days 21:42:00
38191002,45.09,6.09,2016-01-01 21:42:00,80.0,1.0,0.0,64.0,273.85,21,42,0,0 days 21:42:00
38548001,45.08,5.56,2016-01-01 21:42:00,170.0,7.9,0.0,64.0,281.85,21,42,0,0 days 21:42:00
74042003,46.07,6.38,2016-01-01 21:42:00,0.0,0.0,0.0,97.0,279.45,21,42,0,0 days 21:42:00
83148002,43.39,6.53,2016-01-01 21:42:00,70.0,5.1,0.0,97.0,280.85,21,42,0,0 days 21:42:00
84025001,43.88,5.16,2016-01-01 21:42:00,80.0,2.3,0.0,78.0,283.85,21,42,0,0 days 21:42:00
7187001,44.61,4.24,2016-01-01 21:48:00,150.0,8.0,0.2,100.0,279.15,21,48,0,0 days 21:48:00
15122002,44.73,2.17,2016-01-01 21:48:00,110.0,2.4,0.0,85.0,282.65,21,48,0,0 days 21:48:00
19164001,45.7,2.06,2016-01-01 21:48:00,180.0,5.3,0.0,81.0,281.35,21,48,0,0 days 21:48:00
26321003,44.55,5.28,2016-01-01 21:48:00,190.0,1.2,0.0,88.0,281.15,21,48,0,0 days 21:48:00
34209002,43.32,3.35,2016-01-01 21:48:00,110.0,4.8,0.0,86.0,287.35,21,48,0,0 days 21:48:00
38191002,45.09,6.09,2016-01-01 21:48:00,70.0,1.4,0.0,61.0,274.05,21,48,0,0 days 21:48:00
38548001,45.08,5.56,2016-01-01 21:48:00,180.0,5.6,0.0,64.0,281.75,21,48,0,0 days 21:48:00
74042003,46.07,6.38,2016-01-01 21:48:00,0.0,0.0,0.0,97.0,279.35,21,48,0,0 days 21:48:00
83148002,43.39,6.53,2016-01-01 21:48:00,70.0,4.5,0.0,97.0,280.85,21,48,0,0 days 21:48:00
84025001,43.88,5.16,2016-01-01 21:48:00,70.0,2.2,0.0,78.0,283.95,21,48,0,0 days 21:48:00
7187001,44.61,4.24,2016-01-01 21:54:00,150.0,7.4,0.2,100.0,279.15,21,54,0,0 days 21:54:00
15122002,44.73,2.17,2016-01-01 21:54:00,100.0,2.4,0.0,85.0,282.65,21,54,0,0 days 21:54:00
19164001,45.7,2.06,2016-01-01 21:54:00,180.0,4.9,0.0,80.0,281.25,21,54,0,0 days 21:54:00
26321003,44.55,5.28,2016-01-01 21:54:00,190.0,1.1,0.0,87.0,281.25,21,54,0,0 days 21:54:00
34209002,43.32,3.35,2016-01-01 21:54:00,110.0,4.3,0.0,86.0,287.45,21,54,0,0 days 21:54:00
38191002,45.09,6.09,2016-01-01 21:54:00,80.0,1.7,0.0,62.0,274.25,21,54,0,0 days 21:54:00
38548001,45.08,5.56,2016-01-01 21:54:00,180.0,4.9,0.0,63.0,282.05,21,54,0,0 days 21:54:00
74042003,46.07,6.38,2016-01-01 21:54:00,260.0,0.6,0.0,97.0,279.35,21,54,0,0 days 21:54:00
83148002,43.39,6.53,2016-01-01 21:54:00,60.0,4.3,0.0,97.0,280.85,21,54,0,0 days 21:54:00
84025001,43.88,5.16,2016-01-01 21:54:00,60.0,3.3,0.0,78.0,283.95,21,54,0,0 days 21:54:00
7187001,44.61,4.24,2016-01-01 22:00:00,150.0,7.7,0.2,100.0,279.15,22,0,0,0 days 22:00:00
15122002,44.73,2.17,2016-01-01 22:00:00,100.0,2.9,0.0,85.0,282.75,22,0,0,0 days 22:00:00
19164001,45.7,2.06,2016-01-01 22:00:00,180.0,5.4,0.0,81.0,281.25,22,0,0,0 days 22:00:00
26321003,44.55,5.28,2016-01-01 22:00:00,180.0,1.3,0.0,88.0,281.35,22,0,0,0 days 22:00:00
34209002,43.32,3.35,2016-01-01 22:00:00,110.0,4.2,0.0,86.0,287.45,22,0,0,0 days 22:00:00
38191002,45.09,6.09,2016-01-01 22:00:00,120.0,2.5,0.0,64.0,274.25,22,0,0,0 days 22:00:00
38548001,45.08,5.56,2016-01-01 22:00:00,170.0,4.4,0.0,65.0,281.75,22,0,0,0 days 22:00:00
74042003,46.07,6.38,2016-01-01 22:00:00,240.0,0.8,0.0,97.0,279.35,22,0,0,0 days 22:00:00
83148002,43.39,6.53,2016-01-01 22:00:00,70.0,4.7,0.0,97.0,280.85,22,0,0,0 days 22:00:00
84025001,43.88,5.16,2016-01-01 22:00:00,60.0,3.5,0.0,78.0,283.95,22,0,0,0 days 22:00:00
7187001,44.61,4.24,2016-01-01 22:06:00,150.0,7.7,0.2,100.0,279.15,22,6,0,0 days 22:06:00
15122002,44.73,2.17,2016-01-01 22:06:00,100.0,2.4,0.0,85.0,282.85,22,6,0,0 days 22:06:00
19164001,45.7,2.06,2016-01-01 22:06:00,180.0,5.0,0.0,80.0,281.25,22,6,0,0 days 22:06:00
26321003,44.55,5.28,2016-01-01 22:06:00,200.0,1.1,0.0,88.0,281.35,22,6,0,0 days 22:06:00
34209002,43.32,3.35,2016-01-01 22:06:00,110.0,4.6,0.0,86.0,287.45,22,6,0,0 days 22:06:00
38191002,45.09,6.09,2016-01-01 22:06:00,130.0,2.4,0.0,63.0,274.35,22,6,0,0 days 22:06:00
38548001,45.08,5.56,2016-01-01 22:06:00,180.0,5.0,0.0,61.0,282.35,22,6,0,0 days 22:06:00
74042003,46.07,6.38,2016-01-01 22:06:00,230.0,0.9,0.0,97.0,279.05,22,6,0,0 days 22:06:00
83148002,43.39,6.53,2016-01-01 22:06:00,70.0,4.8,0.0,97.0,280.85,22,6,0,0 days 22:06:00
84025001,43.88,5.16,2016-01-01 22:06:00,70.0,3.4,0.0,78.0,283.95,22,6,0,0 days 22:06:00
7187001,44.61,4.24,2016-01-01 22:12:00,150.0,7.2,0.4,100.0,279.15,22,12,0,0 days 22:12:00
15122002,44.73,2.17,2016-01-01 22:12:00,110.0,2.1,0.0,85.0,282.85,22,12,0,0 days 22:12:00
19164001,45.7,2.06,2016-01-01 22:12:00,180.0,5.1,0.0,80.0,281.35,22,12,0,0 days 22:12:00
26321003,44.55,5.28,2016-01-01 22:12:00,210.0,1.0,0.0,89.0,281.25,22,12,0,0 days 22:12:00
34209002,43.32,3.35,2016-01-01 22:12:00,110.0,4.7,0.0,86.0,287.45,22,12,0,0 days 22:12:00
38191002,45.09,6.09,2016-01-01 22:12:00,240.0,1.7,0.0,63.0,274.45,22,12,0,0 days 22:12:00
38548001,45.08,5.56,2016-01-01 22:12:00,200.0,6.1,0.0,61.0,282.35,22,12,0,0 days 22:12:00
74042003,46.07,6.38,2016-01-01 22:12:00,230.0,1.4,0.0,97.0,278.95,22,12,0,0 days 22:12:00
83148002,43.39,6.53,2016-01-01 22:12:00,80.0,4.5,0.0,97.0,280.85,22,12,0,0 days 22:12:00
84025001,43.88,5.16,2016-01-01 22:12:00,70.0,3.4,0.0,78.0,283.95,22,12,0,0 days 22:12:00
7187001,44.61,4.24,2016-01-01 22:18:00,150.0,7.3,0.2,100.0,279.25,22,18,0,0 days 22:18:00
15122002,44.73,2.17,2016-01-01 22:18:00,110.0,2.5,0.0,85.0,282.85,22,18,0,0 days 22:18:00
19164001,45.7,2.06,2016-01-01 22:18:00,180.0,5.4,0.0,80.0,281.35,22,18,0,0 days 22:18:00
26321003,44.55,5.28,2016-01-01 22:18:00,180.0,0.7,0.0,86.0,281.35,22,18,0,0 days 22:18:00
34209002,43.32,3.35,2016-01-01 22:18:00,100.0,4.7,0.0,86.0,287.55,22,18,0,0 days 22:18:00
38191002,45.09,6.09,2016-01-01 22:18:00,330.0,0.9,0.0,62.0,274.45,22,18,0,0 days 22:18:00
38548001,45.08,5.56,2016-01-01 22:18:00,190.0,5.6,0.0,60.0,282.45,22,18,0,0 days 22:18:00
74042003,46.07,6.38,2016-01-01 22:18:00,240.0,1.8,0.0,97.0,278.85,22,18,0,0 days 22:18:00
83148002,43.39,6.53,2016-01-01 22:18:00,90.0,3.7,0.0,97.0,280.85,22,18,0,0 days 22:18:00
84025001,43.88,5.16,2016-01-01 22:18:00,80.0,2.8,0.0,79.0,283.85,22,18,0,0 days 22:18:00
7187001,44.61,4.24,2016-01-01 22:24:00,150.0,7.5,0.2,100.0,279.25,22,24,0,0 days 22:24:00
15122002,44.73,2.17,2016-01-01 22:24:00,120.0,2.2,0.0,85.0,282.95,22,24,0,0 days 22:24:00
19164001,45.7,2.06,2016-01-01 22:24:00,190.0,4.9,0.0,83.0,281.25,22,24,0,0 days 22:24:00
26321003,44.55,5.28,2016-01-01 22:24:00,160.0,0.7,0.0,89.0,281.25,22,24,0,0 days 22:24:00
34209002,43.32,3.35,2016-01-01 22:24:00,100.0,4.5,0.0,85.0,287.55,22,24,0,0 days 22:24:00
38191002,45.09,6.09,2016-01-01 22:24:00,20.0,0.7,0.0,64.0,274.55,22,24,0,0 days 22:24:00
38548001,45.08,5.56,2016-01-01 22:24:00,220.0,6.1,0.0,64.0,281.95,22,24,0,0 days 22:24:00
74042003,46.07,6.38,2016-01-01 22:24:00,240.0,2.2,0.0,98.0,279.15,22,24,0,0 days 22:24:00
83148002,43.39,6.53,2016-01-01 22:24:00,110.0,3.7,0.0,97.0,280.85,22,24,0,0 days 22:24:00
84025001,43.88,5.16,2016-01-01 22:24:00,90.0,2.9,0.0,78.0,283.85,22,24,0,0 days 22:24:00
7187001,44.61,4.24,2016-01-01 22:30:00,150.0,7.1,0.2,100.0,279.25,22,30,0,0 days 22:30:00
15122002,44.73,2.17,2016-01-01 22:30:00,130.0,1.4,0.0,84.0,282.95,22,30,0,0 days 22:30:00
19164001,45.7,2.06,2016-01-01 22:30:00,190.0,4.1,0.0,85.0,280.95,22,30,0,0 days 22:30:00
26321003,44.55,5.28,2016-01-01 22:30:00,190.0,0.9,0.0,89.0,281.35,22,30,0,0 days 22:30:00
